tconst	primaryTitle	titleType	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	combined_features
tt0157249	Wrestling with God	movie	Wrestling with God	0	1990	\N	71	Biography,Drama	movie Wrestling with God Wrestling with God 0 1990 \N 71 Biography,Drama
tt0157259	19 Filme 1974-1989	movie	19 Filme 1974-1989	0	1996	\N	70	\N	movie 19 Filme 1974-1989 19 Filme 1974-1989 0 1996 \N 70 \N
tt0157262	2001: A Space Travesty	movie	2001: A Space Travesty	0	2000	\N	99	Comedy,Sci-Fi	movie 2001: A Space Travesty 2001: A Space Travesty 0 2000 \N 99 Comedy,Sci-Fi
tt0157284	A propósito de Baleares	movie	A propósito de Baleares	0	1969	\N	57	\N	movie A propósito de Baleares A propósito de Baleares 0 1969 \N 57 \N
tt0157285	Aadhi Raat	movie	Aadhi Raat	0	1957	\N	\N	\N	movie Aadhi Raat Aadhi Raat 0 1957 \N \N \N
tt0157286	Aaj Ki Baat	movie	Aaj Ki Baat	0	1955	\N	\N	\N	movie Aaj Ki Baat Aaj Ki Baat 0 1955 \N \N \N
tt0157288	Acasa	movie	Acasa	0	1985	\N	94	Drama	movie Acasa Acasa 0 1985 \N 94 Drama
tt0157292	Adugu Jaadalu	movie	Adugu Jaadalu	0	1966	\N	123	Drama	movie Adugu Jaadalu Adugu Jaadalu 0 1966 \N 123 Drama
tt0157293	The Adventures of Kathlyn	movie	The Adventures of Kathlyn	0	1916	\N	\N	Adventure	movie The Adventures of Kathlyn The Adventures of Kathlyn 0 1916 \N \N Adventure
tt0157294	Adwitiya	movie	Adwitiya	0	1968	\N	116	Drama	movie Adwitiya Adwitiya 0 1968 \N 116 Drama
tt0157295	Impotence	movie	Afmagt	0	1998	\N	50	Drama,Thriller	movie Impotence Afmagt 0 1998 \N 50 Drama,Thriller
tt0157296	Afsana	movie	Afsana	0	1966	\N	134	Drama,Romance	movie Afsana Afsana 0 1966 \N 134 Drama,Romance
tt0157299	Aimless Walk - Alexander Hammid	movie	Aimless Walk - Alexander Hammid	0	1997	\N	48	Documentary	movie Aimless Walk - Alexander Hammid Aimless Walk - Alexander Hammid 0 1997 \N 48 Documentary
tt0157311	L'amour fou - Ludvík Sváb	movie	L'amour fou - Ludvík Sváb	0	1995	\N	50	Documentary	movie L'amour fou - Ludvík Sváb L'amour fou - Ludvík Sváb 0 1995 \N 50 Documentary
tt0157312	Ancheta	movie	Ancheta	0	1980	\N	92	Drama	movie Ancheta Ancheta 0 1980 \N 92 Drama
tt0157314	Animus	movie	Animus	0	1998	\N	\N	\N	movie Animus Animus 0 1998 \N \N \N
tt0157315	Anjan	movie	Anjan	0	1941	\N	144	Drama	movie Anjan Anjan 0 1941 \N 144 Drama
tt0157316	Ankush	movie	Ankush	0	1986	\N	149	Action,Drama	movie Ankush Ankush 0 1986 \N 149 Action,Drama
tt0157317	Anta Manavalle	movie	Anta Manavalle	0	1954	\N	185	\N	movie Anta Manavalle Anta Manavalle 0 1954 \N 185 \N
tt0157320	Apne Paraye	movie	Apne Paraye	0	1980	\N	123	Comedy,Drama,Family	movie Apne Paraye Apne Paraye 0 1980 \N 123 Comedy,Drama,Family
tt0157323	Arakshaniya	movie	Arakshaniya	0	1948	\N	\N	Drama	movie Arakshaniya Arakshaniya 0 1948 \N \N Drama
tt0157324	Arasa Kattalai	movie	Arasa Kattalai	0	1967	\N	132	Drama	movie Arasa Kattalai Arasa Kattalai 0 1967 \N 132 Drama
tt0157325	Arme Eva Maria	movie	Arme Eva Maria	0	1916	\N	83	Drama	movie Arme Eva Maria Arme Eva Maria 0 1916 \N 83 Drama
tt0157326	Around the World in Ninety Minutes	movie	Around the World in Ninety Minutes	0	1916	\N	\N	Documentary	movie Around the World in Ninety Minutes Around the World in Ninety Minutes 0 1916 \N \N Documentary
tt0157329	Artie, the Millionaire Kid	movie	Artie, the Millionaire Kid	0	1916	\N	50	Comedy	movie Artie, the Millionaire Kid Artie, the Millionaire Kid 0 1916 \N 50 Comedy
tt0157330	Arundhati	movie	Arundhati	0	1943	\N	\N	\N	movie Arundhati Arundhati 0 1943 \N \N \N
tt0157331	As a Woman Sows	movie	As a Woman Sows	0	1916	\N	\N	Drama	movie As a Woman Sows As a Woman Sows 0 1916 \N \N Drama
tt0157332	Ashok Kumar	movie	Ashok Kumar	0	1941	\N	211	\N	movie Ashok Kumar Ashok Kumar 0 1941 \N 211 \N
tt0157335	At the Front with the Allies	movie	At the Front with the Allies	0	1916	\N	\N	Documentary	movie At the Front with the Allies At the Front with the Allies 0 1916 \N \N Documentary
tt0157336	Aventuri la Marea Neagra	movie	Aventuri la Marea Neagra	0	1972	\N	135	Action,Adventure,Romance	movie Aventuri la Marea Neagra Aventuri la Marea Neagra 0 1972 \N 135 Action,Adventure,Romance
tt0157337	Azaad	movie	Azaad	0	1978	\N	154	Action,Comedy,Drama	movie Azaad Azaad 0 1978 \N 154 Action,Comedy,Drama
tt0157339	Baton Baton Mein	movie	Baton Baton Mein	0	1979	\N	112	Comedy,Romance	movie Baton Baton Mein Baton Baton Mein 0 1979 \N 112 Comedy,Romance
tt0157340	The Baby Shower	movie	The Baby Shower	0	1998	\N	\N	Documentary	movie The Baby Shower The Baby Shower 0 1998 \N \N Documentary
tt0157341	Badshah	movie	Badshah	0	1954	\N	\N	Action,Adventure,Drama	movie Badshah Badshah 0 1954 \N \N Action,Adventure,Drama
tt0157342	Badshah	movie	Badshah	0	1964	\N	\N	Action,Adventure,Fantasy	movie Badshah Badshah 0 1964 \N \N Action,Adventure,Fantasy
tt0157346	Balram Shri Krishna	movie	Balram Shri Krishna	0	1968	\N	176	Fantasy	movie Balram Shri Krishna Balram Shri Krishna 0 1968 \N 176 Fantasy
tt0157347	Bana Hansi	movie	Bana Hansi	0	1953	\N	\N	\N	movie Bana Hansi Bana Hansi 0 1953 \N \N \N
tt0157348	Bandhipotu Bhayankara	movie	Bandhipotu Bhayankara	0	1972	\N	\N	\N	movie Bandhipotu Bhayankara Bandhipotu Bhayankara 0 1972 \N \N \N
tt0157350	Bangaru Talli	movie	Bangaru Talli	0	1971	\N	\N	Drama	movie Bangaru Talli Bangaru Talli 0 1971 \N \N Drama
tt0157351	Bangkok solo andata	movie	Bangkok solo andata	0	1989	\N	\N	Action,Drama	movie Bangkok solo andata Bangkok solo andata 0 1989 \N \N Action,Drama
tt0157352	Banwasi	movie	Banwasi	0	1948	\N	\N	\N	movie Banwasi Banwasi 0 1948 \N \N \N
tt0157356	Only Clouds Move the Stars	movie	Bare skyer beveger stjernene	0	1998	\N	98	Drama,Family	movie Only Clouds Move the Stars Bare skyer beveger stjernene 0 1998 \N 98 Drama,Family
tt0157357	Barnacle Bill	movie	Barnacle Bill	0	1935	\N	90	Drama	movie Barnacle Bill Barnacle Bill 0 1935 \N 90 Drama
tt0157358	Barood	movie	Barood	0	1976	\N	140	Action,Crime,Drama	movie Barood Barood 0 1976 \N 140 Action,Crime,Drama
tt0157360	Basta guardarla	movie	Basta guardarla	0	1970	\N	100	Comedy,Musical	movie Basta guardarla Basta guardarla 0 1970 \N 100 Comedy,Musical
tt0157361	Bastard, Go and Kill	movie	Bastardo, vamos a matar	0	1971	\N	81	Western	movie Bastard, Go and Kill Bastardo, vamos a matar 0 1971 \N 81 Western
tt0157363	Battaglie sui mari	movie	Battaglie sui mari	0	1961	\N	92	Documentary	movie Battaglie sui mari Battaglie sui mari 0 1961 \N 92 Documentary
tt0157365	Bawbs O' Blue Ridge	movie	Bawbs O' Blue Ridge	0	1916	\N	50	Drama	movie Bawbs O' Blue Ridge Bawbs O' Blue Ridge 0 1916 \N 50 Drama
tt0157366	Beast Cops	movie	Ye shou xing jing	0	1998	\N	110	Action,Crime,Drama	movie Beast Cops Ye shou xing jing 0 1998 \N 110 Action,Crime,Drama
tt0157368	Before Your Eyes: One Last Chance	movie	Before Your Eyes: One Last Chance	0	1998	\N	\N	Documentary	movie Before Your Eyes: One Last Chance Before Your Eyes: One Last Chance 0 1998 \N \N Documentary
tt0157369	Behind Closed Doors	movie	Behind Closed Doors	0	1916	\N	50	Drama	movie Behind Closed Doors Behind Closed Doors 0 1916 \N 50 Drama
tt0157371	La bella di Lodi	movie	La bella di Lodi	0	1963	\N	80	Comedy,Drama,Romance	movie La bella di Lodi La bella di Lodi 0 1963 \N 80 Comedy,Drama,Romance
tt0157372	The Reckless	movie	Una bella grinta	0	1965	\N	96	Drama	movie The Reckless Una bella grinta 0 1965 \N 96 Drama
tt0157373	Belle d'amore	movie	Belle d'amore	0	1970	\N	90	Drama,Romance	movie Belle d'amore Belle d'amore 0 1970 \N 90 Drama,Romance
tt0157374	Beauty of the World	movie	La bellezza del mondo	0	1927	\N	\N	\N	movie Beauty of the World La bellezza del mondo 0 1927 \N \N \N
tt0157375	Beauty on the Beach	movie	Bellezze sulla spiaggia	0	1961	\N	88	Comedy	movie Beauty on the Beach Bellezze sulla spiaggia 0 1961 \N 88 Comedy
tt0157376	Belli e brutti ridono tutti	movie	Belli e brutti ridono tutti	0	1979	\N	88	Comedy,Romance	movie Belli e brutti ridono tutti Belli e brutti ridono tutti 0 1979 \N 88 Comedy,Romance
tt0157377	Bello come un arcangelo	movie	Bello come un arcangelo	0	1974	\N	100	Comedy	movie Bello come un arcangelo Bello come un arcangelo 0 1974 \N 100 Comedy
tt0157379	Le belve	movie	Le belve	0	1971	\N	\N	Comedy	movie Le belve Le belve 0 1971 \N \N Comedy
tt0157380	Blood on the Balcony	movie	Benito Mussolini	0	1962	\N	92	Biography,Documentary,History	movie Blood on the Balcony Benito Mussolini 0 1962 \N 92 Biography,Documentary,History
tt0157381	Benito Mussolini: anatomia di un dittatore	movie	Benito Mussolini: anatomia di un dittatore	0	1962	\N	96	Documentary	movie Benito Mussolini: anatomia di un dittatore Benito Mussolini: anatomia di un dittatore 0 1962 \N 96 Documentary
tt0157383	Beast in Space	movie	La bestia nello spazio	1	1980	\N	86	Adult,Horror,Sci-Fi	movie Beast in Space La bestia nello spazio 1 1980 \N 86 Adult,Horror,Sci-Fi
tt0157384	Die Bettelgräfin	movie	Die Bettelgräfin	0	1918	\N	74	Drama	movie Die Bettelgräfin Die Bettelgräfin 0 1918 \N 74 Drama
tt0157385	Bhagat Dhanna Jatt	movie	Bhagat Dhanna Jatt	0	1974	\N	136	Action,Comedy,Drama	movie Bhagat Dhanna Jatt Bhagat Dhanna Jatt 0 1974 \N 136 Action,Comedy,Drama
tt0157386	Bhagya Devatha	movie	Bhagya Devatha	0	1959	\N	\N	Action	movie Bhagya Devatha Bhagya Devatha 0 1959 \N \N Action
tt0157387	Bhakta Tulsidas	movie	Bhakta Tulsidas	0	1937	\N	\N	\N	movie Bhakta Tulsidas Bhakta Tulsidas 0 1937 \N \N \N
tt0157389	Bhopal: Beyond Genocide	movie	Bhopal: Beyond Genocide	0	1986	\N	\N	Documentary	movie Bhopal: Beyond Genocide Bhopal: Beyond Genocide 0 1986 \N \N Documentary
tt0157390	Snow White and the Seven Thieves	movie	Biancaneve e i sette nani	0	1973	\N	\N	Adventure,Comedy	movie Snow White and the Seven Thieves Biancaneve e i sette nani 0 1973 \N \N Adventure,Comedy
tt0157391	White Horses of Summer	movie	Bianchi cavalli d'Agosto	0	1975	\N	89	Drama	movie White Horses of Summer Bianchi cavalli d'Agosto 0 1975 \N 89 Drama
tt0157393	Bianco e nero	movie	Bianco e nero	0	1975	\N	85	Documentary	movie Bianco e nero Bianco e nero 0 1975 \N 85 Documentary
tt0157395	The Rip-Off	movie	La bidonata	0	1977	\N	106	Comedy,Crime	movie The Rip-Off La bidonata 0 1977 \N 106 Comedy,Crime
tt0157396	The Big Muddy	movie	The Big Muddy	0	1998	\N	90	Comedy,Drama,Romance	movie The Big Muddy The Big Muddy 0 1998 \N 90 Comedy,Drama,Romance
tt0157398	Bikhare Moti	movie	Bikhare Moti	0	1971	\N	\N	Action,Drama,Romance	movie Bikhare Moti Bikhare Moti 0 1971 \N \N Action,Drama,Romance
tt0157399	A Bird of Prey	movie	A Bird of Prey	0	1916	\N	\N	Drama	movie A Bird of Prey A Bird of Prey 0 1916 \N \N Drama
tt0157400	Birod	movie	Birod	0	1986	\N	\N	Drama	movie Birod Birod 0 1986 \N \N Drama
tt0157401	The Birth of Character	movie	The Birth of Character	0	1916	\N	\N	Crime,Drama	movie The Birth of Character The Birth of Character 0 1916 \N \N Crime,Drama
tt0157402	The Birth of a Man	movie	The Birth of a Man	0	1916	\N	\N	Drama	movie The Birth of a Man The Birth of a Man 0 1916 \N \N Drama
tt0157403	Bishabriksha	movie	Bishabriksha	0	1936	\N	\N	\N	movie Bishabriksha Bishabriksha 0 1936 \N \N \N
tt0157404	The Bishop's Secret	movie	The Bishop's Secret	0	1916	\N	\N	Drama	movie The Bishop's Secret The Bishop's Secret 0 1916 \N \N Drama
tt0157405	Bitter and Sweet	movie	Namjaui goerowe	0	1995	\N	110	Comedy,Drama	movie Bitter and Sweet Namjaui goerowe 0 1995 \N 110 Comedy,Drama
tt0157406	The Black Butterfly	movie	The Black Butterfly	0	1916	\N	50	Drama	movie The Black Butterfly The Black Butterfly 0 1916 \N 50 Drama
tt0157409	Ein Blatt Papier	movie	Ein Blatt Papier	0	1916	\N	\N	Action,Crime	movie Ein Blatt Papier Ein Blatt Papier 0 1916 \N \N Action,Crime
tt0157410	The Blindness of Love	movie	The Blindness of Love	0	1916	\N	50	Drama	movie The Blindness of Love The Blindness of Love 0 1916 \N 50 Drama
tt0157411	Bloody Angels	movie	1732 Høtten	0	1998	\N	100	Horror,Thriller	movie Bloody Angels 1732 Høtten 0 1998 \N 100 Horror,Thriller
tt0157413	Blu cobalto	movie	Blu cobalto	0	1985	\N	77	\N	movie Blu cobalto Blu cobalto 0 1985 \N 77 \N
tt0157414	Blues metropolitano	movie	Blues metropolitano	0	1985	\N	116	Comedy,Musical,Romance	movie Blues metropolitano Blues metropolitano 0 1985 \N 116 Comedy,Musical,Romance
tt0157416	Bluff	movie	Bluff	0	1916	\N	\N	Comedy	movie Bluff Bluff 0 1916 \N \N Comedy
tt0157418	Bombay 405 Miles	movie	Bombay 405 Miles	0	1980	\N	164	Action,Comedy	movie Bombay 405 Miles Bombay 405 Miles 0 1980 \N 164 Action,Comedy
tt0157421	Boots and Saddles	movie	Boots and Saddles	0	1916	\N	\N	Drama	movie Boots and Saddles Boots and Saddles 0 1916 \N \N Drama
tt0157426	Breakers Ahead	movie	Breakers Ahead	0	1935	\N	58	Drama	movie Breakers Ahead Breakers Ahead 0 1935 \N 58 Drama
tt0157427	Lima: Breaking the Silence	movie	Lima: Breaking the Silence	0	1999	\N	90	Crime,Drama	movie Lima: Breaking the Silence Lima: Breaking the Silence 0 1999 \N 90 Crime,Drama
tt0157429	Bunny Yeager's Nude Las Vegas	movie	Bunny Yeager's Nude Las Vegas	0	1963	\N	69	Comedy	movie Bunny Yeager's Nude Las Vegas Bunny Yeager's Nude Las Vegas 0 1963 \N 69 Comedy
tt0157431	Byabadhan	movie	Byabadhan	0	1940	\N	\N	Drama	movie Byabadhan Byabadhan 0 1940 \N \N Drama
tt0157432	C.I.D	movie	C.I.D	0	1965	\N	172	Action,Drama,Romance	movie C.I.D C.I.D 0 1965 \N 172 Action,Drama,Romance
tt0157435	The Call of the Soul	movie	The Call of the Soul	0	1916	\N	\N	\N	movie The Call of the Soul The Call of the Soul 0 1916 \N \N \N
tt0157439	The Canadian Ballet	movie	The Canadian Ballet	0	1998	\N	\N	Documentary	movie The Canadian Ballet The Canadian Ballet 0 1998 \N \N Documentary
tt0157441	Cap au nord	movie	Cap au nord	0	1979	\N	112	Documentary	movie Cap au nord Cap au nord 0 1979 \N 112 Documentary
tt0157442	Captain Jinks of the Horse Marines	movie	Captain Jinks of the Horse Marines	0	1916	\N	\N	Comedy,Drama	movie Captain Jinks of the Horse Marines Captain Jinks of the Horse Marines 0 1916 \N \N Comedy,Drama
tt0157447	The Catspaw	movie	The Catspaw	0	1916	\N	\N	Drama	movie The Catspaw The Catspaw 0 1916 \N \N Drama
tt0157451	Chakravyuha	movie	Chakravyuha	0	1978	\N	130	Action,Mystery,Thriller	movie Chakravyuha Chakravyuha 0 1978 \N 130 Action,Mystery,Thriller
tt0157452	Chandaneer	movie	Chandaneer	0	1989	\N	130	Drama	movie Chandaneer Chandaneer 0 1989 \N 130 Drama
tt0157453	Chandramohana	movie	Chandramohana	0	1936	\N	\N	\N	movie Chandramohana Chandramohana 0 1936 \N \N \N
tt0157454	Chandranath	movie	Chandranath	0	1957	\N	\N	Drama	movie Chandranath Chandranath 0 1957 \N \N Drama
tt0157455	The Chaperon	movie	The Chaperon	0	1916	\N	\N	Comedy,Drama	movie The Chaperon The Chaperon 0 1916 \N \N Comedy,Drama
tt0157456	Charity	movie	Charity	0	1916	\N	\N	Drama	movie Charity Charity 0 1916 \N \N Drama
tt0157459	The Child of Destiny	movie	The Child of Destiny	0	1916	\N	50	Drama	movie The Child of Destiny The Child of Destiny 0 1916 \N 50 Drama
tt0157460	Chitchor	movie	Chitchor	0	1976	\N	105	Drama,Romance	movie Chitchor Chitchor 0 1976 \N 105 Drama,Romance
tt0157462	Chore	movie	Chore	0	1956	\N	\N	\N	movie Chore Chore 0 1956 \N \N \N
tt0157465	Cinofrenic	movie	Cinofrenic	0	1979	\N	81	Horror	movie Cinofrenic Cinofrenic 0 1979 \N 81 Horror
tt0157466	Circus Sundari	movie	Circus Sundari	0	1958	\N	\N	\N	movie Circus Sundari Circus Sundari 0 1958 \N \N \N
tt0157467	The City of Illusion	movie	The City of Illusion	0	1916	\N	\N	Drama	movie The City of Illusion The City of Illusion 0 1916 \N \N Drama
tt0157468	The City	movie	The City	0	1916	\N	50	Drama	movie The City The City 0 1916 \N 50 Drama
tt0157470	Civilization's Child	movie	Civilization's Child	0	1916	\N	50	Drama	movie Civilization's Child Civilization's Child 0 1916 \N 50 Drama
tt0157471	The Clarion	movie	The Clarion	0	1916	\N	50	Drama	movie The Clarion The Clarion 0 1916 \N 50 Drama
tt0157472	Clockstoppers	movie	Clockstoppers	0	2002	\N	94	Action,Adventure,Comedy	movie Clockstoppers Clockstoppers 0 2002 \N 94 Action,Adventure,Comedy
tt0157477	Common Sense Brackett	movie	Common Sense Brackett	0	1916	\N	\N	Drama	movie Common Sense Brackett Common Sense Brackett 0 1916 \N \N Drama
tt0157479	The Conquest of Canaan	movie	The Conquest of Canaan	0	1916	\N	\N	Drama	movie The Conquest of Canaan The Conquest of Canaan 0 1916 \N \N Drama
tt0157480	The Conscience of John David	movie	The Conscience of John David	0	1916	\N	\N	Drama	movie The Conscience of John David The Conscience of John David 0 1916 \N \N Drama
tt0157481	Constable Koothuru	movie	Constable Koothuru	0	1962	\N	154	Drama	movie Constable Koothuru Constable Koothuru 0 1962 \N 154 Drama
tt0157484	A Corner in Colleens	movie	A Corner in Colleens	0	1916	\N	55	Comedy,Drama	movie A Corner in Colleens A Corner in Colleens 0 1916 \N 55 Comedy,Drama
tt0157485	A Corner in Cotton	movie	A Corner in Cotton	0	1916	\N	50	Drama	movie A Corner in Cotton A Corner in Cotton 0 1916 \N 50 Drama
tt0157486	The Corner	movie	The Corner	0	1916	\N	50	Drama	movie The Corner The Corner 0 1916 \N 50 Drama
tt0157487	The Courtesan	movie	The Courtesan	0	1916	\N	\N	Drama	movie The Courtesan The Courtesan 0 1916 \N \N Drama
tt0157488	Cousin Jim	movie	Cousin Jim	0	1916	\N	\N	Comedy	movie Cousin Jim Cousin Jim 0 1916 \N \N Comedy
tt0157491	Criminal Calling	movie	Criminal Calling	0	1998	\N	\N	\N	movie Criminal Calling Criminal Calling 0 1998 \N \N \N
tt0157496	Culture, Water, Money: The Passion of the Frontier	movie	Culture, Water, Money: The Passion of the Frontier	0	1998	\N	\N	Documentary	movie Culture, Water, Money: The Passion of the Frontier Culture, Water, Money: The Passion of the Frontier 0 1998 \N \N Documentary
tt0157498	Les célébrations	movie	Les célébrations	0	1979	\N	87	\N	movie Les célébrations Les célébrations 0 1979 \N 87 \N
tt0157499	Daata Karna	movie	Daata Karna	0	1957	\N	\N	Drama	movie Daata Karna Daata Karna 0 1957 \N \N Drama
tt0157500	Daddy Tell Me a Story...	movie	Daddy Tell Me a Story...	0	2000	\N	\N	Drama	movie Daddy Tell Me a Story... Daddy Tell Me a Story... 0 2000 \N \N Drama
tt0157503	Drop Dead Gorgeous	movie	Drop Dead Gorgeous	0	1999	\N	97	Comedy,Romance,Thriller	movie Drop Dead Gorgeous Drop Dead Gorgeous 0 1999 \N 97 Comedy,Romance,Thriller
tt0157504	Dakshayagnam	movie	Dakshayagnam	0	1938	\N	\N	\N	movie Dakshayagnam Dakshayagnam 0 1938 \N \N \N
tt0157508	The Dark Silence	movie	The Dark Silence	0	1916	\N	50	Drama	movie The Dark Silence The Dark Silence 0 1916 \N 50 Drama
tt0157509	The Daughter of MacGregor	movie	The Daughter of MacGregor	0	1916	\N	50	Comedy,Drama	movie The Daughter of MacGregor The Daughter of MacGregor 0 1916 \N 50 Comedy,Drama
tt0157511	Daughters of the Troubles: Belfast Stories	movie	Daughters of the Troubles: Belfast Stories	0	1998	\N	\N	Documentary	movie Daughters of the Troubles: Belfast Stories Daughters of the Troubles: Belfast Stories 0 1998 \N \N Documentary
tt0157512	The Dawn of Freedom	movie	The Dawn of Freedom	0	1916	\N	50	Drama	movie The Dawn of Freedom The Dawn of Freedom 0 1916 \N 50 Drama
tt0157513	The Day the Music Died	movie	The Day the Music Died	0	1977	\N	100	Documentary,Drama,Music	movie The Day the Music Died The Day the Music Died 0 1977 \N 100 Documentary,Drama,Music
tt0157514	The Dead Alive	movie	The Dead Alive	0	1916	\N	\N	Drama	movie The Dead Alive The Dead Alive 0 1916 \N \N Drama
tt0157515	Dead End	movie	Dead End	0	1998	\N	93	Action,Drama,Thriller	movie Dead End Dead End 0 1998 \N 93 Action,Drama,Thriller
tt0157516	Death Drives Through	movie	Death Drives Through	0	1935	\N	60	Drama	movie Death Drives Through Death Drives Through 0 1935 \N 60 Drama
tt0157517	Debrata Biswas	movie	Debrata Biswas	0	1983	\N	\N	Documentary	movie Debrata Biswas Debrata Biswas 0 1983 \N \N Documentary
tt0157518	Debshishu	movie	Debshishu	0	1987	\N	100	Drama	movie Debshishu Debshishu 0 1987 \N 100 Drama
tt0157519	Decision	movie	Decision	0	1995	\N	90	Thriller	movie Decision Decision 0 1995 \N 90 Thriller
tt0157520	Deep Cheeks II	movie	Deep Cheeks II	1	1991	\N	84	Adult	movie Deep Cheeks II Deep Cheeks II 1 1991 \N 84 Adult
tt0157523	Defense or Tribute?	movie	Defense or Tribute?	0	1916	\N	\N	Drama,War	movie Defense or Tribute? Defense or Tribute? 0 1916 \N \N Drama,War
tt0157524	Dekh Kabira Roya	movie	Dekh Kabira Roya	0	1957	\N	141	Comedy,Romance	movie Dekh Kabira Roya Dekh Kabira Roya 0 1957 \N 141 Comedy,Romance
tt0157525	Delco	movie	Delco	0	1991	\N	\N	\N	movie Delco Delco 0 1991 \N \N \N
tt0157526	Delhi Durbar	movie	Delhi Durbar	0	1956	\N	\N	\N	movie Delhi Durbar Delhi Durbar 0 1956 \N \N \N
tt0157529	Desperate Acquaintances	movie	Desperate bekjentskaper	0	1998	\N	94	Drama	movie Desperate Acquaintances Desperate bekjentskaper 0 1998 \N 94 Drama
tt0157532	The Devil in Mr. Holmes	movie	The Devil in Mr. Holmes	1	1987	\N	88	Adult,Drama,Fantasy	movie The Devil in Mr. Holmes The Devil in Mr. Holmes 1 1987 \N 88 Adult,Drama,Fantasy
tt0157533	Devil's Harvest	movie	Devil's Harvest	0	1942	\N	52	Drama	movie Devil's Harvest Devil's Harvest 0 1942 \N 52 Drama
tt0157535	The Law of Blood	movie	The Law of Blood	0	1916	\N	\N	Drama	movie The Law of Blood The Law of Blood 0 1916 \N \N Drama
tt0157536	The Devil's Toy	movie	The Devil's Toy	0	1916	\N	50	Drama	movie The Devil's Toy The Devil's Toy 0 1916 \N 50 Drama
tt0157537	Devjani	movie	Devjani	0	1939	\N	\N	Drama	movie Devjani Devjani 0 1939 \N \N Drama
tt0157538	The Diamond Runners	movie	The Diamond Runners	0	1916	\N	\N	Crime,Drama	movie The Diamond Runners The Diamond Runners 0 1916 \N \N Crime,Drama
tt0157539	Diaries	movie	Diaries	0	1981	\N	200	Documentary	movie Diaries Diaries 0 1981 \N 200 Documentary
tt0157540	Dillagi	movie	Dillagi	0	1978	\N	\N	Comedy,Romance	movie Dillagi Dillagi 0 1978 \N \N Comedy,Romance
tt0157541	Dimmi che fai tutto per me	movie	Dimmi che fai tutto per me	0	1976	\N	\N	Comedy	movie Dimmi che fai tutto per me Dimmi che fai tutto per me 0 1976 \N \N Comedy
tt0157542	The Discard	movie	The Discard	0	1916	\N	\N	Drama	movie The Discard The Discard 0 1916 \N \N Drama
tt0157543	Divorce and the Daughter	movie	Divorce and the Daughter	0	1916	\N	\N	Drama	movie Divorce and the Daughter Divorce and the Daughter 0 1916 \N \N Drama
